DATAFLOW,LAST UPDATE,freq,nace_r2,indic_sb,size_emp,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,MK,2018,13025,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,MK,2019,13773,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,MT,2011,3535,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,MT,2012,3061,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,MT,2013,3373,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,MT,2014,3110,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,MT,2015,3697,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,MT,2016,3801,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,MT,2017,3698,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,MT,2018,3981,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,MT,2019,4364,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,MT,2020,4909,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,NL,2011,203013,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,NL,2012,197019,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,NL,2013,182089,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,NL,2014,171780,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,NL,2015,168864,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,NL,2016,168492,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,NL,2017,172643,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,NL,2018,179205,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,NL,2019,185402,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,NL,2020,190175,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,NO,2011,101104,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,NO,2012,107512,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,NO,2013,113204,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,NO,2014,117677,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,NO,2015,117641,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,NO,2016,120557,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,NO,2017,127181,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,NO,2018,133426,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,NO,2019,138374,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,NO,2020,140153,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,PL,2011,253062,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,PL,2012,245181,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,PL,2013,240949,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,PL,2014,241336,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,PL,2015,244486,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,PL,2016,255661,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,PL,2017,254562,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,PL,2018,292943,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,PL,2019,307274,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,PL,2020,322988,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,PT,2011,112073,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,PT,2012,95154,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,PT,2013,86204,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,PT,2014,84051,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,PT,2015,86155,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,PT,2016,90129,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,PT,2017,94009,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,PT,2018,99443,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,PT,2019,107203,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,PT,2020,109642,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,RO,2011,129019,p
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,RO,2012,122922,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,RO,2013,118769,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,RO,2014,113697,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,RO,2015,114753,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,RO,2016,115035,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,RO,2017,117418,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,RO,2018,116746,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,RO,2019,127255,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,RO,2020,136973,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,RS,2016,23169,p
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,RS,2017,23730,p
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,RS,2018,26124,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,RS,2019,27888,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,RS,2020,28907,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SE,2011,184123,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SE,2012,188523,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SE,2013,191265,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SE,2014,197483,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SE,2015,206447,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SE,2016,214381,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SE,2017,222914,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SE,2018,233323,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SE,2019,235250,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SE,2020,222085,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SI,2011,27904,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SI,2012,26356,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SI,2013,27927,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SI,2014,28448,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SI,2015,29215,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SI,2016,29165,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SI,2017,30072,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SI,2018,32844,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SI,2019,36059,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SI,2020,36195,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SK,2011,34036,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SK,2012,30130,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SK,2013,29579,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SK,2014,32776,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SK,2015,32701,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SK,2016,34150,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SK,2017,37925,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SK,2018,39745,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SK,2019,40709,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,SK,2020,38080,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,UK,2011,700134,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,UK,2012,645121,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,UK,2013,654952,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,UK,2014,674152,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,UK,2015,711821,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,UK,2016,697277,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,UK,2017,765607,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F43,V16130,TOTAL,UK,2018,760648,
